Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/Categorias,43171,1988,11,19.97417509218444,0.2997000119648874,976.4248999999836,117.34405040420653,57.62556870128474,2.6536246688321805,11,14,17,19,28,46,120,220,700,840,980
GET,/Mesas,10722,522,12,19.848445942991304,0.3263000398874283,802.4360000272281,1358.3975937325126,14.311953571035534,0.6967766987577456,12,15,18,20,29,43,100,210,630,790,800
GET,/Pedidos/5925,32486,1543,12,20.910536348000104,0.3018999705091119,1019.0869999933057,342.90094194422215,43.36300351694277,2.0596292072475126,12,15,18,21,29,48,120,210,680,830,1000
GET,/Productos,43171,91,10,12.569895770141036,0.6697999779134989,830.0727999885567,748.4190776215515,57.62556870128474,0.12146873484090968,10,12,14,15,20,26,37,50,260,820,830
PUT,Abrir Mesa,43170,96,15,19.62412418600216,0.5432999460026622,685.1948000257835,164.97706740792216,57.62423388002276,0.12814284115084978,15,20,23,26,36,46,60,73,170,340,690
POST,Agregar Item,107577,1853,14,17.078409264020074,0.535300001502037,648.8602999597788,104.94698680944812,143.59606690088506,2.473423798463798,14,17,20,22,28,35,47,60,170,340,650
PUT,Cerrar Mesa,43071,519,13,15.94763386037341,0.6966999499127269,1122.4228999926709,59.54500708133082,57.49208657508594,0.6927722349717815,13,16,18,20,25,31,42,54,180,1000,1100
,Aggregated,323368,6612,13,17.529170532967562,0.2997000119648874,1122.4228999926709,259.94125578288515,431.63848184654154,8.825838184264779,13,16,19,21,28,37,57,97,480,820,1100
