Method,Name,Error,Occurrences
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 7'),9
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 6'),43
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 3'),29
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 8'),50
GET,/Categorias,"ConnectionAbortedError(10053, 'Se ha anulado una conexión establecida por el software en su equipo host', None, 10053, None)",2
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 2'),38
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 3'),40
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 4'),62
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 7'),42
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 1'),6
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 4'),43
GET,/Pedidos/5925,HTTPError('500 Server Error: Internal Server Error for url: /Pedidos/5925'),1
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 12'),39
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 11'),12
GET,/Mesas,RemoteDisconnected('Remote end closed connection without response'),522
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 9'),38
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 3'),14
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 7'),48
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 9'),51
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 9'),41
GET,/Pedidos/5925,RemoteDisconnected('Remote end closed connection without response'),1540
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 12'),42
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 2'),38
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 11'),42
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 3'),40
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 9'),47
GET,/Categorias,HTTPError('500 Server Error: Internal Server Error for url: /Categorias'),3
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 7'),52
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 1'),48
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 10'),48
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 13'),47
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 8'),39
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 1'),47
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 12'),40
GET,/Categorias,RemoteDisconnected('Remote end closed connection without response'),1983
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 2'),34
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 13'),54
