run;latencia_ms_promedio;threads;block_size;total_size;total_operations;total_time_s;min_latency_ms;avg_latency_ms;max_latency_ms;swpd_avg;free_avg;buff_avg;cache_avg;si_avg;so_avg;mem_used;mem_free
1;0,000016;1;1024KiB;128MiB;128;0.0070;0.04;0.05;0.65;0;14585304;21448;1131860;0;0;1487;14241
2;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.05;0;14537308;21592;1143008;0;0;1522;14196
3;0,000016;1;1024KiB;128MiB;128;0.0057;0.04;0.04;0.05;0;14543164;21776;1155860;0;0;1506;14199
4;0,000016;1;1024KiB;128MiB;128;0.0068;0.04;0.05;0.67;0;14572176;21944;1167200;0;0;1464;14230
5;0,000016;1;1024KiB;128MiB;128;0.0056;0.04;0.04;0.09;0;14566028;22088;1179288;0;0;1459;14224
6;0,000016;1;1024KiB;128MiB;128;0.0056;0.04;0.04;0.07;0;14525336;22288;1193460;0;0;1474;14195
7;0,000016;1;1024KiB;128MiB;128;0.0056;0.04;0.04;0.08;0;14528500;22544;1269716;0;0;1408;14187
8;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.05;0;14365196;35552;1311500;0;0;1518;14025
9;0,000016;1;1024KiB;128MiB;128;0.0056;0.04;0.04;0.09;0;14346528;35632;1313956;0;0;1531;14010
10;0,000016;1;1024KiB;128MiB;128;0.0056;0.04;0.04;0.08;0;14358560;35752;1314248;0;0;1519;14022
