run;latencia_ms_promedio;threads;block_size;total_size;total_operations;total_time_s;min_latency_ms;avg_latency_ms;max_latency_ms;swpd_avg;free_avg;buff_avg;cache_avg;si_avg;so_avg;mem_used;mem_free
1;0,000016;1;1024KiB;128MiB;128;0.0063;0.04;0.04;0.06;0;14677624;23256;849900;0;0;1506;14163
2;0,000016;1;1024KiB;128MiB;128;0.0059;0.04;0.04;0.07;0;14688020;23400;858092;0;0;1318;14346
3;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.06;0;14667060;23552;862464;0;0;1315;14345
4;0,000016;1;1024KiB;128MiB;128;0.0099;0.04;0.06;0.73;0;14711856;23760;870184;0;0;1286;14368
5;0,000016;1;1024KiB;128MiB;128;0.0063;0.04;0.05;0.45;0;14711072;23916;877912;0;0;1295;14353
6;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.06;0;14689768;24100;886220;0;0;1294;14348
7;0,000016;1;1024KiB;128MiB;128;0.0056;0.04;0.04;0.08;0;14695660;24204;892272;0;0;1295;14343
8;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.05;0;14797804;24396;897652;0;0;1203;14430
9;0,000016;1;1024KiB;128MiB;128;0.0057;0.04;0.04;0.05;0;14756192;24540;905300;0;0;1205;14422
10;0,000016;1;1024KiB;128MiB;128;0.0057;0.04;0.04;0.05;0;14758852;24696;911312;0;0;1211;14412
