run;read_iops;write_iops;read_bw_MBps;write_bw_MBps;read_lat_avg_ms;write_lat_avg_ms
1;8263;8263;32.3;32.3;0.10296;0
2;8926;8926;34.9;34.9;0.09974;0.0062211
3;7985;7985;31.2;31.2;0.11601;0.00534641
4;7785;7785;30.4;30.4;0.11504;0.00737993
5;9136;9136;35.7;35.7;0.10052;0.00525724
6;7650;7650;29.9;29.9;0.11521;0
7;8654;8654;33.8;33.8;0.10237;0.00657234
8;8300;8300;32.4;32.4;0.1083;0.00661453
9;8344;8344;32.6;32.6;0.10768;0.00736482
10;8274;8274;32.3;32.3;0.10906;0.00734643
