run;read_iops;write_iops;read_bw_MBps;write_bw_MBps;read_lat_avg_ms;write_lat_avg_ms
1;5041;5041;19.7;19.7;0.19129;0.00420813
2;5152;5152;20.1;20.1;0.18686;0.00418995
3;5226;5226;20.4;20.4;0.18444;0.00405737
4;4896;4896;19.1;19.1;0.19695;0.00429423
5;5035;5035;19.7;19.7;0.19107;0.00420752
6;4779;4779;18.7;18.7;0.20146;0.00444872
7;4848;4848;18.9;18.9;0.19887;0.00441044
8;5095;5095;19.9;19.9;0.18917;0.00415663
9;4994;4994;19.5;19.5;0.19277;0.00423957
10;5105;5105;19.9;19.9;0.18872;0.00423812
