run;latencia_ms_promedio;threads;block_size;total_size;total_operations;total_time_s;min_latency_ms;avg_latency_ms;max_latency_ms;swpd_avg;free_avg;buff_avg;cache_avg;si_avg;so_avg;mem_used;mem_free
1;0,000000;1;1024KiB;128MiB;128;0.0070;0.04;0.05;0.12;0;15563600;18300;442444;0;0;670;15192
2;0,000000;1;1024KiB;128MiB;128;0.0049;0.04;0.04;0.05;0;15542100;18348;442480;0;0;676;15187
3;0,000000;1;1024KiB;128MiB;128;0.0072;0.04;0.05;0.11;0;15560312;18404;442492;0;0;672;15191
4;0,000000;1;1024KiB;128MiB;128;0.0049;0.04;0.04;0.05;0;15534644;18444;442536;0;0;694;15169
5;0,000000;1;1024KiB;128MiB;128;0.0051;0.04;0.04;0.06;0;15529444;18484;442564;0;0;701;15162
6;0,000000;1;1024KiB;128MiB;128;0.0072;0.04;0.05;0.07;0;15526992;18540;442512;0;0;702;15161
7;0,000000;1;1024KiB;128MiB;128;0.0067;0.04;0.05;0.12;0;15535064;18588;442540;0;0;696;15166
8;0,000000;1;1024KiB;128MiB;128;0.0052;0.04;0.04;0.06;0;15529344;18636;442524;0;0;700;15162
9;0,000000;1;1024KiB;128MiB;128;0.0060;0.04;0.05;0.08;0;15529416;18684;442596;0;0;701;15161
10;0,000000;1;1024KiB;128MiB;128;0.0055;0.04;0.04;0.25;0;15520852;18740;442544;0;0;709;15153
