run;latencia_ms_promedio;threads;block_size;total_size;total_operations;total_time_s;min_latency_ms;avg_latency_ms;max_latency_ms;swpd_avg;free_avg;buff_avg;cache_avg;si_avg;so_avg;mem_used;mem_free
1;0,000000;1;1024KiB;128MiB;128;0.0048;0.03;0.04;0.07;0;15601368;13156;256556;0;0;810;15235
2;0,000000;1;1024KiB;128MiB;128;0.0049;0.03;0.04;0.08;0;15613284;13856;392404;0;0;667;15246
3;0,000000;1;1024KiB;128MiB;128;0.0048;0.03;0.04;0.07;0;15663852;13896;392604;0;0;617;15296
4;0,000000;1;1024KiB;128MiB;128;0.0050;0.03;0.04;0.11;0;15653856;13928;392780;0;0;627;15286
5;0,000000;1;1024KiB;128MiB;128;0.0048;0.04;0.04;0.04;0;15650136;13960;392884;0;0;630;15283
6;0,000000;1;1024KiB;128MiB;128;0.0061;0.04;0.05;0.11;0;15663236;13992;392892;0;0;618;15295
7;0,000000;1;1024KiB;128MiB;128;0.0049;0.04;0.04;0.05;0;15613444;14264;437396;0;0;624;15246
8;0,000000;1;1024KiB;128MiB;128;0.0049;0.03;0.04;0.09;0;15609668;14296;437416;0;0;627;15243
9;0,000000;1;1024KiB;128MiB;128;0.0053;0.03;0.04;0.09;0;15607548;14332;437496;0;0;629;15241
10;0,000000;1;1024KiB;128MiB;128;0.0049;0.04;0.04;0.06;0;15613724;14364;437468;0;0;611;15259
