Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/Categorias,13928,5801,12000.0,10331.61734231053,0.5183999892324209,38727.698100032285,100.14697013210798,19.829085013198398,8.258796823776846,12000,13000,15000,17000,21000,21000,26000,28000,35000,38000,39000
GET,/Mesas,3286,1431,12000.0,10677.558145678475,0.48970000352710485,38031.66139998939,1430.9844796104687,4.678228988610708,2.0372932692336954,12000,13000,16000,19000,21000,22000,27000,29000,34000,38000,38000
GET,/Pedidos/5925,10383,4352,12000.0,10436.53816796693,0.4344999324530363,37394.44930001628,209.1071944524704,14.782121603391655,6.195877224112538,12000,13000,15000,17000,21000,22000,27000,29000,34000,36000,37000
GET,/Productos,13798,5771,1200.0,6403.803302297475,0.5053000058978796,39116.363500012085,463.91346571966955,19.644005960088418,8.216086273059158,1200,11000,12000,13000,19000,21000,24000,27000,34000,38000,39000
PUT,Abrir Mesa,13607,7647,5400.0,8613.364256816658,0.6256999913603067,54646.396299940534,71.98067171308885,19.372082120519142,10.886919377938552,5400,13000,15000,16000,20000,22000,27000,30000,40000,48000,55000
POST,Agregar Item,14818,8578,2400.0,6094.480944000725,0.7605999708175659,40462.506400072016,91.62262113645566,21.096164684489793,12.212370135210788,2400,6100,12000,13000,16000,20000,22000,27000,34000,40000,40000
PUT,Cerrar Mesa,5745,3138,12000.0,9930.519415334827,1.079399953596294,43930.99749996327,26.89521322889469,8.179070462437162,4.467523605070116,12000,14000,15000,16000,21000,21000,27000,30000,36000,44000,44000
,Aggregated,75565,36718,8900.0,8473.081139221953,0.4344999324530363,54646.396299940534,227.1014093826507,107.58075883273527,52.27486670840169,8900,12000,14000,15000,20000,21000,26000,28000,35000,43000,55000
