run;cycles;instructions;cache-references;cache-misses;r_avg;in_avg;cs_avg;us_avg;sy_avg;id_avg;st_avg;usr_core_avg;idle_core_avg;load1;load5;load15;r_avg_processes;running_avg
1;41620330370;16484313133;2995740039;184037116;4.20;25522.40;68670.40;23.40;9.40;67.20;0.00;.03;64.81;1.79;2.33;2.29;4.20;1.00
2;39673278205;15937831823;2883940631;183749157;2.00;23017.00;59399.80;21.40;8.00;70.40;0.00;0;69.96;2.55;2.47;2.34;2.00;1.00
3;50555861784;18686859451;3518510722;210204693;3.60;29092.60;65391.20;23.40;10.00;67.00;0.00;0;63.53;3.45;2.68;2.42;3.60;1.00
4;49085797998;18119437639;3488540784;206217402;5.00;29108.60;65713.60;23.20;9.80;66.80;0.00;0;61.57;3.12;2.78;2.47;5.00;1.00
5;49441814627;18250087609;3416528728;211604722;3.20;29558.00;71561.80;24.40;10.60;65.00;0.00;0;60.73;2.44;2.64;2.44;3.20;1.20
6;9960038804;4449662163;634711466;22349747;1.60;2287.00;3618.60;3.40;1.40;95.00;0.00;0;92.37;1.74;2.45;2.39;1.60;1.20
7;46604832757;18945787813;3212320894;202276564;4.00;25541.20;61435.40;20.80;9.60;69.60;0.00;0;66.22;3.83;3.06;2.61;4.00;1.20
8;51196848749;20775840536;3534245502;232376564;2.00;25911.20;55715.00;20.40;8.80;70.80;0.00;0;60.86;3.31;3.02;2.62;2.00;1.20
9;47006164451;18200615300;3277078282;207092740;1.40;28107.20;64948.40;23.40;10.20;66.40;0.00;0;60.59;3.51;3.07;2.65;1.40;1.80
10;50354888275;20137229486;3425204131;224517388;2.80;29430.80;75204.40;25.20;10.40;64.00;0.00;0;61.52;2.88;2.94;2.63;2.80;1.20
