run;read_iops;write_iops;read_bw_MBps;write_bw_MBps;read_lat_avg_ms;write_lat_avg_ms
1;11.4;11.4;44.4;44.4;0.08301;0.00280384
2;11.6;11.6;45.4;45.4;0.08105;0.00276953
3;11.4;11.4;44.5;44.5;0.08263;0.0028077
4;11.6;11.6;45.5;45.5;0.0811;0.00268473
5;11.6;11.6;45.4;45.4;0.08099;0.00276641
6;11.5;11.5;44.8;44.8;0.08215;0.00276927
7;11.6;11.6;45.5;45.5;0.08091;0.00274566
8;11.4;11.4;44.6;44.6;0.0825;0.00284827
9;11.7;11.7;45.5;45.5;0.0807;0.00283732
10;11.6;11.6;45.2;45.2;0.08145;0.00279252
