run;read_iops;write_iops;read_bw_MBps;write_bw_MBps;read_lat_avg_ms;write_lat_avg_ms
1;8619;8619;33.7;33.7;0.10153;0.00914743
2;7650;7650;29.9;29.9;0.12236;0.00428894
3;7995;7995;31.2;31.2;0.11897;0.00355187
4;8116;8116;31.7;31.7;0.11653;0.0036219
5;8448;8448;33.0;33.0;0.10894;0.00559569
6;8443;8443;33.0;33.0;0.10945;0.00515706
7;7901;7901;30.9;30.9;0.11089;0.00719784
8;7207;7207;28.2;28.2;0.12303;0.00783468
9;8677;8677;33.9;33.9;0.10352;0.00701866
10;8932;8932;34.9;34.9;0.09907;0.00627804
