run;latencia_ms_promedio;threads;block_size;total_size;total_operations;total_time_s;min_latency_ms;avg_latency_ms;max_latency_ms;swpd_avg;free_avg;buff_avg;cache_avg;si_avg;so_avg;mem_used;mem_free
1;0,000000;1;1024KiB;128MiB;128;0.0048;0.03;0.04;0.08;0;15558392;29216;453128;0;0;654;15192
2;0,000000;1;1024KiB;128MiB;128;0.0048;0.03;0.04;0.07;0;15554380;29272;453368;0;0;657;15189
3;0,000000;1;1024KiB;128MiB;128;0.0048;0.03;0.04;0.09;0;15555060;29304;453416;0;0;656;15189
4;0,000000;1;1024KiB;128MiB;128;0.0048;0.04;0.04;0.05;0;15556180;29336;453388;0;0;655;15191
5;0,000000;1;1024KiB;128MiB;128;0.0050;0.04;0.04;0.06;0;15554748;29376;453452;0;0;657;15189
6;0,000000;1;1024KiB;128MiB;128;0.0054;0.03;0.04;0.08;0;15552536;29400;453400;0;0;659;15186
7;0,000000;1;1024KiB;128MiB;128;0.0063;0.04;0.05;0.07;0;15551520;29440;453420;0;0;660;15186
8;0,000000;1;1024KiB;128MiB;128;0.0048;0.03;0.04;0.09;0;15553380;29472;453436;0;0;658;15187
9;0,000000;1;1024KiB;128MiB;128;0.0066;0.04;0.05;0.10;0;15556080;29512;453428;0;0;655;15190
10;0,000000;1;1024KiB;128MiB;128;0.0051;0.04;0.04;0.06;0;15555320;29544;453424;0;0;656;15189
