run;cycles;instructions;cache-references;cache-misses;r_avg;in_avg;cs_avg;us_avg;sy_avg;id_avg;st_avg;usr_core_avg;idle_core_avg;load1;load5;load15;r_avg_processes;running_avg
1;11590923840;4064754845;830607582;44591826;1.00;7365.20;16846.80;7.60;3.20;89.40;0.00;0;90.81;0.16;0.21;0.16;1.00;1.00
2;12810176617;4534663888;920697921;47256868;1.00;8373.60;15943.20;7.20;3.40;89.80;0.00;0;91.05;0.48;0.27;0.18;1.00;1.20
3;12840348660;4568878544;935356071;47625532;1.40;8759.80;15149.00;7.60;3.40;89.20;0.00;0;91.09;0.58;0.33;0.21;1.40;1.00
4;13117302517;4744864671;979923736;51204615;3.60;8617.20;14621.60;7.20;3.20;89.60;0.00;0;91.07;0.39;0.32;0.21;3.60;1.00
5;13184495734;4561103241;944781071;47867526;3.20;9808.40;18052.00;7.60;3.80;88.00;0.00;0;91.09;0.23;0.30;0.21;3.20;1.00
6;12736620059;4616477663;952509800;49545671;3.20;7637.60;14141.80;6.80;2.80;90.20;0.00;0;91.40;0.48;0.36;0.23;3.20;1.00
7;12835210228;4621938436;923075482;49997519;1.20;8786.60;14200.00;6.80;3.40;89.60;0.00;0;91.51;0.49;0.37;0.24;1.20;1.00
8;12908618922;4599680061;938116366;48850903;2.00;9087.60;15213.40;7.00;3.00;89.80;0.00;0;91.37;0.95;0.51;0.29;2.00;1.00
9;12872952173;4633175220;949413856;48733521;1.40;9468.80;15104.40;7.40;3.40;89.00;0.00;0;90.53;1.49;0.72;0.38;1.40;1.00
10;13638083260;4808933295;991868871;52730264;2.20;9613.20;15573.00;7.60;3.20;89.60;0.00;0;90.82;0.64;0.60;0.35;2.20;1.20
