run;read_iops;write_iops;read_bw_MBps;write_bw_MBps;read_lat_avg_ms;write_lat_avg_ms
1;7804;7804;30.5;30.5;0.11387;0.00724438
2;8602;8602;33.6;33.6;0.10146;0.00937378
3;7511;7511;29.3;29.3;0.11906;0.00643975
4;8737;8737;34.1;34.1;0.10396;0.00645341
5;8152;8152;31.8;31.8;0.11463;0.00463525
6;9071;9071;35.4;35.4;0.10203;0.00487641
7;8075;8075;31.5;31.5;0.10902;0.00761749
8;8366;8366;32.7;32.7;0.10875;0.0064687
9;3252;3252;12.7;12.7;0.29375;0.00884922
10;9248;9248;36.1;36.1;0.09938;0.0052469
