run;latencia_ms_promedio;threads;block_size;total_size;total_operations;total_time_s;min_latency_ms;avg_latency_ms;max_latency_ms;swpd_avg;free_avg;buff_avg;cache_avg;si_avg;so_avg;mem_used;mem_free
1;0,000000;1;1024KiB;128MiB;128;0.0053;0.04;0.04;0.06;0;15501908;21724;442276;0;0;729;15131
2;0,000000;1;1024KiB;128MiB;128;0.0050;0.04;0.04;0.08;0;15487864;21772;442316;0;0;727;15133
3;0,000000;1;1024KiB;128MiB;128;0.0067;0.04;0.05;0.08;0;15491904;21812;442360;0;0;729;15131
4;0,000000;1;1024KiB;128MiB;128;0.0049;0.04;0.04;0.05;0;15493228;21852;442356;0;0;733;15127
5;0,000000;1;1024KiB;128MiB;128;0.0054;0.04;0.04;0.06;0;15493456;21884;442352;0;0;726;15134
6;0,000000;1;1024KiB;128MiB;128;0.0052;0.04;0.04;0.05;0;15490764;21916;442364;0;0;736;15124
7;0,000000;1;1024KiB;128MiB;128;0.0067;0.04;0.05;0.09;0;15485316;21948;442332;0;0;738;15122
8;0,000000;1;1024KiB;128MiB;128;0.0069;0.04;0.05;0.08;0;15492836;21980;442332;0;0;723;15137
9;0,000000;1;1024KiB;128MiB;128;0.0054;0.04;0.04;0.06;0;15500448;22012;442332;0;0;728;15132
10;0,000000;1;1024KiB;128MiB;128;0.0066;0.04;0.05;0.07;0;15501028;22044;442376;0;0;726;15134
