Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/Categorias,115622,5,29,95.60049122658539,2.2217000005184673,7995.450599999458,122.99974053380845,142.90897507391256,0.006180007916915145,29,45,59,69,120,240,640,1700,5100,7000,8000
GET,/Mesas,28844,0,30,96.47798706490252,2.906300000176998,7939.595700001519,1942.5203161836084,35.65122967110008,0.0,30,45,60,70,120,250,620,1700,6000,7000,7900
GET,/Pedidos/5925,86676,5,30,96.34089339378932,2.591799999208888,7999.431999998706,359.9792330056763,107.13167324130741,0.006180007916915145,30,46,60,70,120,250,600,1700,5100,7000,8000
GET,/Productos,115600,0,29,94.94933728892626,2.877900000385125,8004.002199999377,754.0,142.88178303907813,0.0,29,44,58,68,120,240,550,1100,6200,8000,8000
PUT,Abrir Mesa,115548,188,47,256.45685082130615,5.470000000059372,28416.204399998605,166.07254128154534,142.8175109567422,0.23236829767600944,47,70,92,110,210,580,2600,6600,16000,25000,28000
POST,Agregar Item,288560,28612,45,111.0448298551444,4.648000000088359,18981.44759999923,108.05389173828667,356.66061690100685,35.36447730375522,45,67,87,100,170,300,670,1100,7800,18000,19000
PUT,Cerrar Mesa,115153,12257,44,132.0097278021465,5.10279999980412,29485.24819999875,54.751313469905256,142.32929033130594,15.149671407525785,44,67,87,100,170,300,1000,1400,9600,20000,29000
,Aggregated,866003,41067,38,127.06700347366193,2.2217000005184673,29485.24819999875,283.2434194800711,1070.3810792144532,50.75887702479085,38,58,76,91,160,290,870,1700,11000,19000,29000
