run;cycles;instructions;cache-references;cache-misses;r_avg;in_avg;cs_avg;us_avg;sy_avg;id_avg;st_avg;usr_core_avg;idle_core_avg;load1;load5;load15;r_avg_processes;running_avg
1;51150775618;19121427595;3682687850;216653786;6.60;28264.20;78285.20;24.60;10.00;65.40;0.00;0;61.29;2.92;2.91;2.61;6.60;1.20
2;42980341768;17610149645;2964248845;194387527;5.60;29710.40;95755.20;27.00;10.40;62.40;0.00;0;64.01;2.76;2.89;2.62;5.60;1.00
3;53423320876;20316612138;3719865202;235041061;4.80;29480.40;76578.20;25.80;10.00;64.20;0.00;0;59.77;2.49;2.82;2.62;4.80;1.40
4;54121845488;20402160222;3789257959;235427304;4.60;30039.40;78809.40;25.20;10.60;63.80;0.00;.03;60.44;3.18;2.99;2.68;4.60;1.00
5;54195361452;20016300345;3744789764;232066359;3.00;30248.80;77329.80;24.60;10.80;64.20;0.00;0;60.39;3.63;3.14;2.75;3.00;1.80
6;54664954483;20730604045;3762259791;237604699;5.00;30689.60;77368.20;25.40;10.80;63.40;0.00;0;59.40;2.41;2.90;2.69;5.00;1.00
7;44228478980;17950755826;3044814255;193619100;5.80;33655.20;103264.00;29.80;11.20;58.80;0.00;0;66.44;2.06;2.65;2.62;5.80;1.40
8;43881697959;19635107779;2906081563;168233753;6.00;34911.60;178051.40;36.40;12.40;50.80;0.00;0;73.34;4.40;3.05;2.74;6.00;1.00
9;49163795351;31505083456;2734657379;193559893;6.20;33331.40;95870.20;28.60;10.80;60.40;0.00;0;67.69;3.09;2.88;2.70;6.20;1.60
10;47767874455;18690686442;3240252178;210191606;4.60;33841.60;90213.80;31.00;11.00;58.00;0.00;0;61.66;4.65;3.34;2.87;4.60;1.80
