run;read_iops;write_iops;read_bw_MBps;write_bw_MBps;read_lat_avg_ms;write_lat_avg_ms
1;8719;8719;34.1;34.1;0.10068;0.00886411
2;7516;7516;29.4;29.4;0.11386;0.00894715
3;8147;8147;31.8;31.8;0.1097;0.00672195
4;7696;7696;30.1;30.1;0.11213;0.0092591
5;8749;8749;34.2;34.2;0.10195;0.00759613
6;8454;8454;33.0;33.0;0.10729;0.00673612
7;9343;9343;36.5;36.5;0.09633;0.00530985
8;8631;8631;33.7;33.7;0.10563;0.00613447
9;9020;9020;35.2;35.2;0.09908;0.00593307
10;8590;8590;33.6;33.6;0.10052;0.0100862
