run;cycles;instructions;cache-references;cache-misses;r_avg;in_avg;cs_avg;us_avg;sy_avg;id_avg;st_avg;usr_core_avg;idle_core_avg;load1;load5;load15;r_avg_processes;running_avg
1;17275358145;6183164227;1242272656;65768863;1.00;10232.60;23238.20;7.60;3.80;88.80;0.00;0;87.66;0.16;0.35;0.29;1.00;1.00
2;18656356677;6568994086;1343737791;67205997;3.20;11522.20;22265.80;8.60;3.60;87.60;0.00;.03;86.63;1.18;0.55;0.36;3.20;1.20
3;16147737031;5977970929;1184944100;63916651;1.20;10947.00;23024.80;7.40;3.60;89.00;0.00;0;86.24;1.46;0.68;0.42;1.20;1.20
4;17022297710;6261404358;1246361700;65810479;2.20;12199.80;22602.00;8.40;3.80;87.80;0.00;0;86.31;0.97;0.68;0.43;2.20;1.00
5;17948363956;6529003529;1325743728;67412218;3.00;11629.00;19768.20;7.20;3.60;88.80;0.00;0;86.43;0.75;0.69;0.45;3.00;1.00
6;18666935567;6622807357;1354479879;69620058;1.40;13691.80;22260.00;9.00;3.80;87.20;0.00;0;86.91;0.92;0.74;0.48;1.40;1.00
7;18529999986;6719722836;1345660258;67912048;1.20;12155.80;20719.20;8.20;4.00;87.80;0.00;0;86.43;0.69;0.72;0.49;1.20;1.00
8;18693998836;6762085777;1375544867;70138364;2.60;13082.20;21049.80;7.80;4.20;88.00;0.00;0;86.61;0.94;0.81;0.53;2.60;1.00
9;18278831143;6623998250;1352251197;70716323;1.40;11427.80;17769.20;8.60;3.60;87.80;0.00;0;84.90;1.17;0.87;0.57;1.40;1.00
10;19110226288;6692802728;1349205766;74906756;1.00;11885.20;22038.60;7.80;3.80;88.20;0.00;0;85.72;1.37;1.00;0.63;1.00;1.00
