run;cycles;instructions;cache-references;cache-misses;r_avg;in_avg;cs_avg;us_avg;sy_avg;id_avg;st_avg;usr_core_avg;idle_core_avg;load1;load5;load15;r_avg_processes;running_avg
1;29127137236;10521140737;2103783900;115892400;1.00;18306.40;39722.80;16.00;7.00;77.20;0.00;0;76.91;1.46;1.40;1.15;1.00;1.00
2;30427021515;10870935385;2201448803;119878671;3.20;19487.40;35701.00;15.80;6.60;77.60;0.00;0;75.43;2.43;1.67;1.26;3.20;1.00
3;30810901073;11011896866;2229247010;123243953;3.00;20231.80;36808.40;16.00;6.40;77.40;0.00;0;75.24;1.52;1.53;1.24;3.00;1.20
4;31469188784;11280468075;2259754832;125270963;4.80;20451.80;33643.80;16.40;6.00;77.60;0.00;0;77.70;1.47;1.54;1.26;4.80;1.40
5;29496446751;10579263634;2138011792;117663166;5.00;19576.40;34908.00;15.60;5.80;78.40;0.00;0;77.47;2.42;1.76;1.35;5.00;1.20
6;29538620676;10665932779;2148699649;118538704;2.20;19891.00;36607.40;16.60;5.80;77.20;0.00;0;75.03;1.81;1.68;1.34;2.20;1.00
7;32428784750;11480401354;2337640267;129982093;2.80;22064.00;36696.20;16.40;6.00;77.40;0.00;0;76.33;1.70;1.67;1.36;2.80;1.20
8;31315376537;11034785925;2243216709;128371220;3.40;21263.00;32408.40;16.20;6.40;77.60;0.00;0;77.36;1.59;1.65;1.37;3.40;1.00
9;31699676399;11242861107;2284754035;134013675;3.20;20259.80;34242.80;15.80;6.60;77.40;0.00;0;76.56;1.44;1.60;1.37;3.20;1.00
10;30979796932;10895773237;2192226639;126503771;3.20;22353.00;36657.60;16.60;7.20;76.00;0.00;0;76.30;1.70;1.67;1.40;3.20;1.20
