run;cycles;instructions;cache-references;cache-misses;r_avg;in_avg;cs_avg;us_avg;sy_avg;id_avg;st_avg;usr_core_avg;idle_core_avg;load1;load5;load15;r_avg_processes;running_avg
1;28389335116;10403243694;2054311371;109134395;1.00;17254.80;38061.00;14.60;6.20;79.00;0.00;0;80.05;0.34;0.76;0.87;1.00;1.00
2;30373186678;11028595815;2204545723;113449307;1.00;20326.40;35543.60;15.00;6.60;78.60;0.00;0;77.97;0.95;0.86;0.90;1.00;1.00
3;30610339296;11009126584;2200624071;113367923;3.00;20123.00;32599.00;14.40;6.20;79.40;0.00;0;78.69;1.03;0.91;0.92;3.00;1.20
4;30351360609;10927712413;2202963771;116673214;5.20;20294.40;34860.60;14.80;6.80;78.60;0.00;0;78.34;1.63;1.07;0.97;5.20;1.00
5;30463358052;11050453694;2217451955;117901075;2.40;19982.60;32037.00;14.20;6.20;79.60;0.00;0;78.22;1.58;1.20;1.02;2.40;1.00
6;29977574467;10919210962;2201653505;117437592;3.20;19950.00;36149.60;14.00;6.80;79.00;0.00;0;78.49;1.43;1.20;1.03;3.20;1.20
7;30502593976;10883368707;2195628492;120046941;1.20;19871.40;32013.80;14.40;6.20;79.40;0.00;0;77.55;1.65;1.28;1.06;1.20;1.00
8;29573260616;11353155749;2063333777;129440468;1.60;17622.20;29149.80;13.20;5.80;81.00;0.00;0;77.79;1.43;1.30;1.08;1.60;1.40
9;31767040854;11299002627;2248605494;126127685;2.40;20953.40;32413.40;13.40;6.80;79.60;0.00;0;77.81;1.65;1.39;1.12;2.40;1.20
10;31176819701;11207809857;2227074561;126354462;3.60;22792.80;38257.00;16.60;7.20;76.20;0.00;0;77.32;1.91;1.47;1.17;3.60;1.00
