run;read_iops;write_iops;read_bw_MBps;write_bw_MBps;read_lat_avg_ms;write_lat_avg_ms
1;11.6;11.6;45.1;45.1;0.08148;0.00283813
2;11.6;11.6;45.5;45.5;0.08093;0.00272654
3;11.2;11.2;43.7;43.7;0.08411;0.00294333
4;11.7;11.7;45.5;45.5;0.0807;0.00279994
5;11.6;11.6;45.1;45.1;0.0816;0.00277127
6;11.3;11.3;44.3;44.3;0.083;0.00287589
7;11.7;11.7;45.5;45.5;0.08082;0.00273861
8;11.5;11.5;45.1;45.1;0.08159;0.00280152
9;11.5;11.5;44.9;44.9;0.08192;0.00281798
10;11.5;11.5;44.9;44.9;0.08195;0.00286603
