Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/Categorias,31331,5071,2900.0,2193.2683646356527,0.36199999158270657,21057.545399991795,103.39462513165874,29.392954863672976,4.757322591480823,2900,3300,3500,3600,3900,4200,4400,4700,21000,21000,21000
GET,/Mesas,7697,1310,2900.0,2156.1707754968816,0.6025000038789585,21592.737900005886,2032.7951149798623,7.220885818700038,1.228967184941802,2900,3300,3500,3600,3900,4100,4400,4800,21000,22000,22000
GET,/Pedidos/5925,23449,3713,3000.0,2236.536069875049,0.44249999336898327,21585.467099997913,302.9962898204614,21.998512610458256,3.4833245478541306,3000,3400,3500,3600,3900,4200,4500,4800,21000,21000,22000
GET,/Productos,31304,10277,390.0,875.6019173939428,0.46109998947940767,21594.55190000881,503.98869154101715,29.367625005662727,9.6412944730129,390,530,670,970,3400,3700,4000,4200,4900,21000,22000
PUT,Abrir Mesa,31197,8395,1700.0,2271.5267792993254,0.43089999235235155,21058.61680000089,119.53408981632849,29.267243716510993,7.875709555409487,1700,3400,4200,4500,5000,5300,5800,6200,9800,21000,21000
POST,Agregar Item,57019,30494,1400.0,2079.3322112997275,0.4545999981928617,21056.63530000311,83.93531980567882,53.49196940320352,28.6077292653552,1400,3100,4000,4200,4700,5000,5400,5700,21000,21000,21000
PUT,Cerrar Mesa,22706,9343,3400.0,2627.210532158897,0.5792000010842457,21061.737800002447,34.3130009689069,21.301472443731722,8.765069014436074,3400,4000,4300,4400,4700,5000,5400,5800,16000,21000,21000
,Aggregated,204703,68603,1400.0,2023.6509525952501,0.36199999158270657,21594.55190000881,249.4434717615277,192.04066386194023,64.35941663249042,1400,3200,3700,3900,4400,4800,5300,5700,21000,21000,22000
