run;latencia_ms_promedio;threads;block_size;total_size;total_operations;total_time_s;min_latency_ms;avg_latency_ms;max_latency_ms;swpd_avg;free_avg;buff_avg;cache_avg;si_avg;so_avg;mem_used;mem_free
1;0,000000;1;1024KiB;128MiB;128;0.0051;0.04;0.04;0.06;0;15393352;41692;458868;0;0;783;15047
2;0,000000;1;1024KiB;128MiB;128;0.0048;0.04;0.04;0.05;0;15394336;41724;458888;0;0;802;15028
3;0,000000;1;1024KiB;128MiB;128;0.0067;0.04;0.05;0.09;0;15428020;41756;458904;0;0;755;15075
4;0,000000;1;1024KiB;128MiB;128;0.0052;0.04;0.04;0.06;0;15451476;41796;458892;0;0;747;15082
5;0,000000;1;1024KiB;128MiB;128;0.0048;0.04;0.04;0.05;0;15431140;41836;458932;0;0;751;15079
6;0,000000;1;1024KiB;128MiB;128;0.0052;0.04;0.04;0.09;0;15410256;41868;458928;0;0;777;15052
7;0,000000;1;1024KiB;128MiB;128;0.0054;0.04;0.04;0.06;0;15431904;41908;458904;0;0;768;15062
8;0,000000;1;1024KiB;128MiB;128;0.0067;0.04;0.05;0.08;0;15420708;41940;458900;0;0;777;15053
9;0,000000;1;1024KiB;128MiB;128;0.0049;0.04;0.04;0.11;0;15414028;41972;458916;0;0;924;14905
10;0,000000;1;1024KiB;128MiB;128;0.0048;0.04;0.04;0.05;0;15343000;42004;458900;0;0;967;14863
