run;cycles;instructions;cache-references;cache-misses;r_avg;in_avg;cs_avg;us_avg;sy_avg;id_avg;st_avg;usr_core_avg;idle_core_avg;load1;load5;load15;r_avg_processes;running_avg
1;40514308706;16567325428;2894798910;180719505;2.80;26913.40;68426.60;24.00;9.40;67.00;0.00;0;64.72;2.22;2.09;2.15;2.80;1.20
2;40800453574;18417592176;2775470133;172541316;5.80;24057.00;68815.00;23.00;7.80;69.00;0.00;0;72.18;3.65;2.45;2.27;5.80;1.00
3;49929947882;18429805791;3551852810;217578441;2.80;29448.20;75877.00;25.00;10.00;65.00;0.00;0;62.84;3.48;2.58;2.33;2.80;1.00
4;52600705128;18911615060;3723374494;227587610;3.60;30803.60;76188.00;26.00;10.40;63.60;0.00;0;61.01;3.45;2.76;2.40;3.60;1.20
5;52870319729;19137788509;3754766674;226905130;5.00;32110.40;71377.80;25.80;10.60;63.40;0.00;0;59.53;2.71;2.66;2.38;5.00;1.20
6;50080065828;23270630208;3320151749;207752499;4.80;29203.00;79565.80;27.20;9.80;63.00;0.00;0;62.22;2.10;2.46;2.33;4.80;1.20
7;53292960983;19114366838;3695795529;235982209;1.40;32199.00;75197.00;27.40;10.80;61.80;0.00;.03;58.61;2.21;2.41;2.32;1.40;1.20
8;54316231479;20014795568;3738193015;243242285;2.40;30768.40;76218.00;26.80;10.40;62.80;0.00;0;58.98;2.28;2.45;2.34;2.40;1.20
9;53134497013;19203893889;3659321852;236633044;1.80;31518.60;79072.60;28.20;11.40;60.40;0.00;0;57.29;2.55;2.52;2.37;1.80;1.00
10;52955750461;19539646793;3615226016;242145009;4.20;30607.40;70325.80;25.20;10.60;64.40;0.00;0;60.96;2.78;2.59;2.40;4.20;1.40
