run;transfer_MB;bandwidth_Mbps;hops;avg_loss_pct;avg_latency_ms;avg_best_ms;avg_worst_ms;avg_stdev_ms;interfaz;rx_pps;tx_pps
1;151;127;8;3,75;14,62;14,62;14,38;16,00;enp6s18;12701;14123
2;192;161;8;11,25;15,88;15,00;14,12;18,12;enp6s18;11541;13580
3;189;158;8;5,00;15,88;14,75;14,12;16,62;enp6s18;10132;11568
4;179;150;8;2,50;14,75;14,88;14,12;16,75;enp6s18;11058;12551
5;199;167;8;5,00;14,38;14,75;14,12;16,25;enp6s18;7389;8822
6;210;176;8;7,50;15,38;15,25;14,25;17,62;enp6s18;11045;12747
7;204;171;8;7,50;15,50;15,12;14,25;16,38;enp6s18;10509;12124
8;190;159;8;3,75;14,50;14,62;14,12;15,50;enp6s18;11158;12736
9;216;181;8;8,75;14,38;14,75;14,25;15,88;enp6s18;10457;12218
10;215;180;8;5,00;14,50;14,88;14,25;17,88;enp6s18;12412;14221
