run;latencia_ms_promedio;threads;block_size;total_size;total_operations;total_time_s;min_latency_ms;avg_latency_ms;max_latency_ms;swpd_avg;free_avg;buff_avg;cache_avg;si_avg;so_avg;mem_used;mem_free
1;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.06;0;13422292;47516;1553156;0;0;2199;13107
2;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.05;0;13450272;47612;1554652;0;0;2158;13146
3;0,000016;1;1024KiB;128MiB;128;0.0057;0.04;0.04;0.05;0;13459836;47772;1556616;0;0;2160;13141
4;0,000016;1;1024KiB;128MiB;128;0.0057;0.04;0.04;0.06;0;13457316;47892;1558112;0;0;2163;13137
5;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.07;0;13474032;47988;1559608;0;0;2142;13157
6;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.05;0;13472788;48092;1561272;0;0;2141;13156
7;0,000016;1;1024KiB;128MiB;128;0.0057;0.04;0.04;0.05;0;13464044;48228;1562916;0;0;2153;13143
8;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.07;0;13470468;48356;1564200;0;0;2140;13154
9;0,000016;1;1024KiB;128MiB;128;0.0057;0.04;0.04;0.05;0;13469956;48452;1565740;0;0;2139;13154
10;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.05;0;13447880;48596;1567928;0;0;2148;13143
