run;latencia_ms_promedio;threads;block_size;total_size;total_operations;total_time_s;min_latency_ms;avg_latency_ms;max_latency_ms;swpd_avg;free_avg;buff_avg;cache_avg;si_avg;so_avg;mem_used;mem_free
1;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.07;0;12627916;69712;2833624;0;0;1735;12331
2;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.05;0;12643036;69808;2838348;0;0;1715;12346
3;0,000016;1;1024KiB;128MiB;128;0.0076;0.04;0.06;1.57;0;12570956;69984;2859596;0;0;1766;12275
4;0,000016;1;1024KiB;128MiB;128;0.0059;0.04;0.04;0.09;0;12674856;70152;2864616;0;0;1659;12377
5;0,000016;1;1024KiB;128MiB;128;0.0060;0.04;0.04;0.07;0;12459568;70300;2873052;0;0;1859;12169
6;0,000016;1;1024KiB;128MiB;128;0.0059;0.04;0.04;0.05;0;12448244;70436;2877928;0;0;1861;12162
7;0,000016;1;1024KiB;128MiB;128;0.0060;0.04;0.04;0.13;0;12472972;70580;2884960;0;0;1836;12179
8;0,000016;1;1024KiB;128MiB;128;0.0068;0.04;0.05;0.66;0;12673876;70724;2890332;0;0;1634;12376
9;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.06;0;12627644;70828;2895548;0;0;1675;12330
10;0,000016;1;1024KiB;128MiB;128;0.0061;0.04;0.05;0.11;0;12524492;70988;2904336;0;0;1742;12255
