run;read_iops;write_iops;read_bw_MBps;write_bw_MBps;read_lat_avg_ms;write_lat_avg_ms
1;7724;7724;30.2;30.2;0.11688;0
2;8982;8982;35.1;35.1;0.09931;0.00605757
3;8619;8619;33.7;33.7;0.10521;0.00596877
4;8274;8274;32.3;32.3;0.10639;0.0070223
5;8701;8701;34.0;34.0;0.10067;0.00714386
6;8596;8596;33.6;33.6;0.10525;0.00655309
7;9195;9195;35.9;35.9;0.10264;0.00340682
8;8602;8602;33.6;33.6;0.10748;0.00437938
9;8366;8366;32.7;32.7;0.10906;0.00552562
10;8085;8085;31.6;31.6;0.10976;0.00666928
