run;latencia_ms_promedio;threads;block_size;total_size;total_operations;total_time_s;min_latency_ms;avg_latency_ms;max_latency_ms;swpd_avg;free_avg;buff_avg;cache_avg;si_avg;so_avg;mem_used;mem_free
1;0,000016;1;1024KiB;128MiB;128;0.0064;0.04;0.05;0.67;0;12491836;68044;2759432;0;0;1945;12194
2;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.05;0;12382496;68148;2764808;0;0;2042;12091
3;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.05;0;12202344;68296;2770412;0;0;2155;11973
4;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.05;0;12686568;68400;2775248;0;0;1734;12388
5;0,000016;1;1024KiB;128MiB;128;0.0069;0.04;0.05;0.31;0;12702724;68496;2780076;0;0;1714;12404
6;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.05;0;12542408;68728;2789768;0;0;1860;12248
7;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.06;0;12543776;68872;2794864;0;0;1848;12255
8;0,000016;1;1024KiB;128MiB;128;0.0057;0.04;0.04;0.05;0;12460060;69028;2805256;0;0;1936;12157
9;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.05;0;12354184;69208;2813028;0;0;2022;12064
10;0,000016;1;1024KiB;128MiB;128;0.0059;0.04;0.04;0.05;0;12306352;69320;2821092;0;0;2083;11995
