run;cycles;instructions;cache-references;cache-misses;r_avg;in_avg;cs_avg;us_avg;sy_avg;id_avg;st_avg;usr_core_avg;idle_core_avg;load1;load5;load15;r_avg_processes;running_avg
1;28266643146;10410275152;2062432189;111500776;1.60;17722.80;37651.60;14.20;6.00;79.80;0.00;.03;78.26;1.70;1.20;1.02;1.60;1.00
2;30452034514;11132262930;2244733905;117676782;1.20;20359.80;36125.80;15.40;7.40;77.40;0.00;0;76.70;2.01;1.33;1.07;1.20;1.00
3;30590991606;11169438582;2227823504;117869345;4.40;20300.80;33493.40;15.00;6.80;78.00;0.00;0;77.03;1.75;1.34;1.08;4.40;1.20
4;31462578714;11484926811;2309075417;126748279;1.60;22163.40;35221.60;16.00;7.20;77.00;0.00;0;76.76;1.65;1.36;1.11;1.60;1.20
5;30250916096;11132298106;2251816284;120784256;2.60;21000.40;34627.20;14.80;7.00;78.20;0.00;0;77.27;1.22;1.31;1.10;2.60;1.00
6;31321732145;11339386572;2297549956;126728278;2.80;22381.80;37296.00;16.60;7.60;76.00;0.00;0;75.88;0.87;1.19;1.07;2.80;1.40
7;31734402966;11314650773;2271472058;131659605;2.80;20586.80;32358.80;15.40;7.20;77.20;0.00;0;75.65;0.89;1.18;1.08;2.80;1.40
8;31553414863;11409256248;2271857881;132638234;1.80;22080.00;36452.40;16.40;7.20;76.40;0.00;0;75.98;0.62;1.04;1.03;1.80;1.00
9;31327424042;11233476568;2256443990;130679878;1.60;20060.80;33332.20;14.80;6.60;78.60;0.00;0;78.26;1.02;1.08;1.05;1.60;1.20
10;32022830279;11427884212;2277648624;133111379;4.40;22847.80;37642.00;16.40;6.80;76.80;0.00;0;77.56;1.17;1.14;1.07;4.40;1.00
