run;latencia_ms_promedio;threads;block_size;total_size;total_operations;total_time_s;min_latency_ms;avg_latency_ms;max_latency_ms;swpd_avg;free_avg;buff_avg;cache_avg;si_avg;so_avg;mem_used;mem_free
1;0,000000;1;1024KiB;128MiB;128;0.0049;0.04;0.04;0.05;0;15502148;25464;444676;0;0;716;15139
2;0,000000;1;1024KiB;128MiB;128;0.0053;0.04;0.04;0.07;0;15503652;25528;444732;0;0;714;15140
3;0,000000;1;1024KiB;128MiB;128;0.0050;0.04;0.04;0.07;0;15497468;25576;444780;0;0;723;15131
4;0,000000;1;1024KiB;128MiB;128;0.0048;0.04;0.04;0.06;0;15511668;25624;444772;0;0;709;15145
5;0,000000;1;1024KiB;128MiB;128;0.0051;0.04;0.04;0.09;0;15497644;25680;444752;0;0;723;15131
6;0,000000;1;1024KiB;128MiB;128;0.0049;0.04;0.04;0.06;0;15516980;25728;444736;0;0;704;15150
7;0,000000;1;1024KiB;128MiB;128;0.0060;0.04;0.04;0.08;0;15504504;25776;444768;0;0;716;15138
8;0,000000;1;1024KiB;128MiB;128;0.0051;0.04;0.04;0.06;0;15500432;25840;444824;0;0;720;15134
9;0,000000;1;1024KiB;128MiB;128;0.0071;0.04;0.05;0.09;0;15494032;25888;444776;0;0;712;15142
10;0,000000;1;1024KiB;128MiB;128;0.0064;0.04;0.05;0.07;0;15494316;25936;444796;0;0;723;15131
