run;transfer_MB;bandwidth_Mbps;hops;avg_loss_pct;avg_latency_ms;avg_best_ms;avg_worst_ms;avg_stdev_ms;interfaz;rx_pps;tx_pps
1;97.6;81.9;8;7,50;17,00;15,88;14,38;17,38;enp6s18;5745;6505
2;98.0;82.2;8;7,50;14,62;14,75;14,25;16,75;enp6s18;6316;7233
3;83.5;70.1;8;6,25;14,75;14,75;14,25;16,00;enp6s18;6153;6988
4;97.6;81.9;8;3,75;14,50;14,88;14,38;17,88;enp6s18;6622;7511
5;97.2;81.5;8;10,00;16,25;15,62;14,38;18,25;enp6s18;4347;5033
6;97.5;81.8;8;7,50;14,62;15,25;14,38;17,38;enp6s18;9183;10522
7;97.8;82.0;8;3,75;14,50;15,12;14,25;17,38;enp6s18;3813;4490
8;97.2;81.6;8;6,25;15,25;15,50;14,25;17,50;enp6s18;8120;9273
9;97.7;81.9;8;5,00;14,75;15,12;14,25;18,62;enp6s18;5798;6761
10;97.8;82.1;8;6,25;16,12;15,00;14,12;17,62;enp6s18;7271;8304
