run;latencia_ms_promedio;threads;block_size;total_size;total_operations;total_time_s;min_latency_ms;avg_latency_ms;max_latency_ms;swpd_avg;free_avg;buff_avg;cache_avg;si_avg;so_avg;mem_used;mem_free
1;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.05;0;13777600;50856;1905644;0;0;1521;13453
2;0,000016;1;1024KiB;128MiB;128;0.0061;0.04;0.05;0.20;0;13796472;51024;1908652;0;0;1498;13472
3;0,000016;1;1024KiB;128MiB;128;0.0055;0.04;0.04;0.08;0;13745072;51176;1911632;0;0;1546;13422
4;0,000016;1;1024KiB;128MiB;128;0.0056;0.04;0.04;0.07;0;13793576;51320;1914816;0;0;1495;13469
5;0,000016;1;1024KiB;128MiB;128;0.0057;0.04;0.04;0.04;0;13746896;51544;1918680;0;0;1536;13425
6;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.05;0;13705684;51700;1922640;0;0;1574;13383
7;0,000016;1;1024KiB;128MiB;128;0.0057;0.04;0.04;0.05;0;13707048;51856;1926576;0;0;1450;13502
8;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.09;0;13753528;52044;1930740;0;0;1506;13442
9;0,000016;1;1024KiB;128MiB;128;0.0056;0.04;0.04;0.09;0;13744720;52172;1932736;0;0;1524;13422
10;0,000016;1;1024KiB;128MiB;128;0.0055;0.04;0.04;0.08;0;13711320;52224;1932868;0;0;1557;13389
