run;cycles;instructions;cache-references;cache-misses;r_avg;in_avg;cs_avg;us_avg;sy_avg;id_avg;st_avg;usr_core_avg;idle_core_avg;load1;load5;load15;r_avg_processes;running_avg
1;35813337916;13152636760;2609303800;149212615;5.20;22595.60;59508.40;19.60;7.80;72.40;0.00;0;75.61;1.88;1.57;1.49;5.20;1.00
2;38165099020;14339553853;2717246814;160355085;2.40;23766.00;53870.20;19.60;8.00;72.60;0.00;.03;71.01;2.41;1.77;1.56;2.40;1.00
3;33500278757;14083602800;2397478077;151223919;4.40;15931.80;45039.80;15.60;6.00;78.40;0.00;0;73.42;1.33;1.57;1.50;4.40;1.20
4;39041110407;14877668389;2763147375;162094944;1.20;16662.40;40955.80;13.60;5.80;80.40;0.00;0;70.87;2.78;1.93;1.63;1.20;1.00
5;33057944618;14381352118;2269836261;137394276;3.20;22475.20;54168.00;19.40;7.60;73.20;0.00;0;69.66;1.88;1.82;1.61;3.20;1.20
6;38514094810;15086422916;2667194082;169655458;3.20;16576.40;40000.20;15.00;6.20;79.00;0.00;0;69.54;2.79;1.99;1.68;3.20;1.40
7;35324026340;15614678622;2344072038;153460111;1.20;16497.00;48200.60;15.60;6.00;78.40;0.00;0;74.55;2.91;2.23;1.78;1.20;1.20
8;41893386054;16737657660;2877890316;185426117;3.20;19988.00;44996.80;17.00;7.40;76.20;0.00;0;71.91;3.43;2.44;1.88;3.20;1.20
9;31183142128;12752634238;2135656798;135488936;4.40;21002.80;58516.80;18.40;7.20;74.60;0.00;0;69.95;2.13;2.24;1.84;4.40;1.00
10;41692859429;14923760860;2952493278;180060264;7.00;20979.40;49961.40;18.40;7.00;74.80;0.00;0;72.11;2.08;2.23;1.86;7.00;1.00
