run;latencia_ms_promedio;threads;block_size;total_size;total_operations;total_time_s;min_latency_ms;avg_latency_ms;max_latency_ms;swpd_avg;free_avg;buff_avg;cache_avg;si_avg;so_avg;mem_used;mem_free
1;0,000000;1;1024KiB;128MiB;128;0.0048;0.04;0.04;0.05;0;15409340;40748;458604;0;0;784;15046
2;0,000000;1;1024KiB;128MiB;128;0.0049;0.04;0.04;0.05;0;15403108;40788;458604;0;0;793;15038
3;0,000000;1;1024KiB;128MiB;128;0.0074;0.04;0.06;0.12;0;15384524;40820;458652;0;0;813;15018
4;0,000000;1;1024KiB;128MiB;128;0.0068;0.04;0.05;0.59;0;15225612;40852;458616;0;0;939;14891
5;0,000000;1;1024KiB;128MiB;128;0.0049;0.04;0.04;0.05;0;15359376;40892;458628;0;0;815;15015
6;0,000000;1;1024KiB;128MiB;128;0.0070;0.04;0.05;0.09;0;15368204;40924;458648;0;0;832;14999
7;0,000000;1;1024KiB;128MiB;128;0.0055;0.04;0.04;0.07;0;15404708;40956;458616;0;0;782;15049
8;0,000000;1;1024KiB;128MiB;128;0.0061;0.04;0.05;0.07;0;15406272;40988;458624;0;0;795;15036
9;0,000000;1;1024KiB;128MiB;128;0.0049;0.04;0.04;0.05;0;15393664;41020;458652;0;0;805;15026
10;0,000000;1;1024KiB;128MiB;128;0.0051;0.04;0.04;0.05;0;15400816;41052;458640;0;0;795;15036
