run;read_iops;write_iops;read_bw_MBps;write_bw_MBps;read_lat_avg_ms;write_lat_avg_ms
1;5067;5067;19.8;19.8;0.1898;0.00442237
2;5248;5248;20.5;20.5;0.18355;0.00420629
3;5548;5548;21.7;21.7;0.17339;0.00411805
4;5295;5295;20.7;20.7;0.18104;0.00449251
5;5439;5439;21.2;21.2;0.17678;0.00422631
6;5653;5653;22.1;22.1;0.17043;0.00383802
7;5599;5599;21.9;21.9;0.17176;0.00393587
8;5300;5300;20.7;20.7;0.18141;0.00408074
9;5844;5844;22.8;22.8;0.16476;0.0036165
10;4904;4904;19.2;19.2;0.19578;0.00466212
