Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/Categorias,108529,2,9,64.79228347630638,2.1777000001748092,18089.582199998404,122.99988943047481,135.94704871577173,0.002505266771384086,9,12,15,17,27,54,440,1000,13000,15000,18000
GET,/Mesas,27229,0,9,68.71221536230027,2.683700000488898,17983.06109999976,1696.3155459253003,34.10795445900864,0.0,9,12,15,18,28,56,390,1100,14000,18000,18000
GET,/Pedidos/5925,80728,6,9,65.4932499950437,2.565799997682916,16524.43940000012,359.97324348429294,101.12258796014724,0.007515800314152258,9,13,16,18,28,58,460,1000,13000,15000,17000
GET,/Productos,108465,0,10,51.336712685193966,2.6649000028555747,15124.788299999636,754.0,135.86688017908742,0.0,10,14,17,19,28,52,390,1000,6000,13000,15000
PUT,Abrir Mesa,108281,65,15,108.7801150820482,5.701199999748496,26411.227500000678,166.24503837238296,135.63639563612008,0.08142117006998278,15,20,24,28,44,100,1000,3200,8700,23000,26000
POST,Agregar Item,269998,11985,17,87.6784574215303,4.660700000385987,25573.030200001085,106.79242809205994,338.2085088700802,15.012811127519134,17,21,25,28,41,78,570,2300,8600,23000,26000
PUT,Cerrar Mesa,108091,4017,17,92.81762725943427,5.099599999084603,27151.823199998034,58.9973818356755,135.39839529283861,5.031828310324936,17,21,25,28,41,80,610,2000,16000,23000,27000
,Aggregated,811321,16075,14,80.4154708293009,2.1777000001748092,27151.823199998034,275.59075630977134,1016.287771113054,20.136081674999588,14,18,22,25,37,71,580,1800,11000,23000,27000
