Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/Categorias,22098,3056,6700.0,5653.3460019875,0.3972998820245266,34243.727299850434,106.011132229161,27.319925027217334,3.7781559816805217,6700,8600,9100,9500,12000,16000,21000,23000,26000,34000,34000
GET,/Mesas,5546,775,6800.0,5644.612682038943,0.6213001906871796,34889.03799979016,2035.2336819329246,6.856561869895344,0.9581383788620433,6800,8600,9200,9600,12000,16000,21000,23000,26000,35000,35000
GET,/Pedidos/5925,16766,2324,6800.0,5627.993383002636,0.42350031435489655,34209.60900001228,310.0990099009901,20.727932980646475,2.8731788290005014,6800,8600,9200,9600,12000,16000,21000,23000,26000,34000,34000
GET,/Productos,22043,5223,220.0,1574.52039876255,0.4559000954031944,34214.96979985386,572.2905230685478,27.251928110007768,6.457234519737358,220,330,460,590,8100,9300,12000,16000,24000,26000,34000
PUT,Abrir Mesa,21943,4710,1600.0,3716.1106690512916,0.6308997981250286,34730.03670014441,129.8518434124778,27.128297351444925,5.823008728309967,1600,2600,6300,8800,11000,12000,17000,21000,28000,34000,35000
POST,Agregar Item,42727,18711,1300.0,3426.216297990714,0.5517997778952122,35227.80459979549,89.54118005008543,52.82371421114648,23.132551234693796,1300,1900,7400,8900,10000,11000,14000,19000,25000,28000,35000
PUT,Cerrar Mesa,16936,6688,2100.0,5080.427107858438,0.5291001871228218,35163.89399999753,36.46988663202645,20.93810527020331,8.268425132683026,2100,8600,9400,9800,11000,13000,19000,21000,27000,34000,35000
,Aggregated,148059,41487,1200.0,4047.5447339897023,0.3972998820245266,35227.80459979549,261.6320453332793,183.04646482056162,51.290692804967215,1200,5800,8500,9100,10000,12000,19000,21000,26000,34000,35000
