run;transfer_MB;bandwidth_Mbps;hops;avg_loss_pct;avg_latency_ms;avg_best_ms;avg_worst_ms;avg_stdev_ms;interfaz;rx_pps;tx_pps
1;257;215;8;7,50;14,50;16,00;14,12;19,88;enp6s18;11312;12890
2;278;234;8;8,75;15,75;14,75;14,25;15,88;enp6s18;12925;14633
3;261;219;8;10,00;15,25;15,50;14,00;19,62;enp6s18;10669;12266
4;286;240;8;6,25;14,62;15,25;14,12;19,62;enp6s18;11371;13063
5;280;235;8;7,50;14,75;15,12;14,25;17,38;enp6s18;11091;12697
6;293;246;8;7,50;14,62;15,12;14,25;18,62;enp6s18;11079;12696
7;280;235;8;6,25;14,88;14,75;14,25;16,12;enp6s18;10297;11905
8;286;240;8;2,50;14,50;14,50;14,25;15,25;enp6s18;12132;14285
9;281;236;8;7,50;15,38;15,62;14,25;19,50;enp6s18;12318;14288
10;321;270;8;6,25;14,62;14,62;14,25;15,62;enp6s18;1324;1667
