run;cycles;instructions;cache-references;cache-misses;r_avg;in_avg;cs_avg;us_avg;sy_avg;id_avg;st_avg;usr_core_avg;idle_core_avg;load1;load5;load15;r_avg_processes;running_avg
1;51955399749;18756112208;3751618168;210634305;5.80;33054.00;68698.60;25.00;11.00;64.00;0.00;0;59.50;1.84;2.08;2.02;5.80;1.40
2;53083867801;18879483188;3739877263;220164125;5.40;31198.00;67239.60;24.40;10.40;65.00;0.00;0;59.23;3.17;2.36;2.12;5.40;1.20
3;48987864931;17683892149;3456546011;207561999;6.40;28752.00;68602.00;24.00;9.40;66.60;0.00;0;60.31;2.37;2.25;2.09;6.40;1.00
4;52792811777;18917259156;3699319481;227171531;2.20;31105.80;74652.40;25.20;10.40;64.20;0.00;0;60.96;2.70;2.34;2.13;2.20;1.20
5;51802353827;18727118328;3607020866;227379968;2.20;30985.00;71956.20;24.40;10.00;65.40;0.00;0;61.29;1.93;2.14;2.07;2.20;1.40
6;53339831800;18869665237;3671981116;231240408;4.00;32394.40;73861.00;25.40;9.80;64.40;0.00;0;60.93;2.36;2.26;2.11;4.00;1.00
7;53372197042;19102610467;3665472791;234010320;3.40;31660.80;74536.40;24.40;10.20;65.20;0.00;0;60.99;2.02;2.20;2.10;3.40;1.00
8;53512788346;19497025735;3689118040;244110697;3.60;26723.00;59262.60;21.40;9.40;69.00;0.00;0;60.35;1.95;2.17;2.10;3.60;1.20
9;28017863285;11027004688;1864669593;112560778;1.60;6174.40;14889.60;6.60;2.60;91.00;0.00;0;98.52;2.26;2.25;2.13;1.60;1.00
10;50008469484;19838165813;3333019609;222492956;3.60;28215.60;68459.20;24.60;8.40;67.00;0.00;0;63.62;2.52;2.29;2.15;3.60;1.20
