run;read_iops;write_iops;read_bw_MBps;write_bw_MBps;read_lat_avg_ms;write_lat_avg_ms
1;4207;4207;16.4;16.4;0.22946;0.00490823
2;4671;4671;18.2;18.2;0.2058;0.0048104
3;4742;4742;18.5;18.5;0.20274;0.00474172
4;4728;4728;18.5;18.5;0.20332;0.00482678
5;4980;4980;19.5;19.5;0.19278;0.00476419
6;4452;4452;17.4;17.4;0.21649;0.00484605
7;4870;4870;19.0;19.0;0.19696;0.00479006
8;5474;5474;21.4;21.4;0.17441;0.00453885
9;6186;6186;24.2;24.2;0.15445;0.00398574
10;6435;6435;25.1;25.1;0.14996;0.00319023
