Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/Categorias,14256,902,10,10.457538425861703,0.3281999961473048,214.32550001190975,115.23400673400674,19.577227085514597,1.23868257794151,10,12,13,14,17,20,24,27,91,200,210
GET,/Mesas,3639,217,11,11.618874772912745,0.30990003142505884,223.52579998550937,1024.4666117065128,4.997301442493519,0.29799791509235884,11,13,14,16,19,22,25,29,180,220,220
GET,/Pedidos/5925,10891,673,11,11.909397988756195,0.3309000167064369,159.8187999916263,337.75410889725464,14.956199508160736,0.9242055154707718,11,13,15,16,20,22,26,30,100,160,160
GET,/Productos,14256,0,9,9.62165855059419,3.1772000365890563,257.9608999658376,750.0,19.577227085514597,0.0,9,10,11,12,14,17,22,26,66,220,260
PUT,Abrir Mesa,14256,0,14,14.800153268708025,5.007100000511855,138.9373999554664,165.35325476992145,19.577227085514597,0.0,14,16,18,19,23,28,34,39,72,140,140
POST,Agregar Item,35700,217,11,12.85157792442687,4.697000025771558,156.47520002676174,104.90731092436975,49.02546345067839,0.29799791509235884,11,14,16,17,20,23,28,32,63,150,160
PUT,Cerrar Mesa,14256,43,11,12.333582168545663,4.80039999820292,155.95480002230033,60.0939253647587,19.577227085514597,0.059050278105859125,11,14,16,16,19,21,25,29,130,150,160
,Aggregated,107254,2052,11,12.156704973111085,0.30990003142505884,257.9608999658376,248.94601599940327,147.28787274339103,2.8179342017028586,11,13,15,16,19,23,28,32,90,160,260
