run;read_iops;write_iops;read_bw_MBps;write_bw_MBps;read_lat_avg_ms;write_lat_avg_ms
1;8584;8584;33.5;33.5;0.10074;0.00760621
2;7862;7862;30.7;30.7;0.11014;0.00896433
3;8409;8409;32.9;32.9;0.10324;0.00841637
4;8870;8870;34.6;34.6;0.10053;0.00741289
5;9014;9014;35.2;35.2;0.10005;0.00655065
6;8539;8539;33.4;33.4;0.10524;0.00739348
7;8761;8761;34.2;34.2;0.10191;0.00632787
8;8755;8755;34.2;34.2;0.10211;0.00602119
9;8126;8126;31.7;31.7;0.10589;0
10;7950;7950;31.1;31.1;0.10996;0.0100976
