run;read_iops;write_iops;read_bw_MBps;write_bw_MBps;read_lat_avg_ms;write_lat_avg_ms
1;5051;5051;19.7;19.7;0.19098;0.00420012
2;5205;5205;20.3;20.3;0.18528;0.00407321
3;5750;5750;22.5;22.5;0.16791;0.00360123
4;5373;5373;21.0;21.0;0.17949;0.00388852
5;5071;5071;19.8;19.8;0.19023;0.00411988
6;5017;5017;19.6;19.6;0.19212;0.00423084
7;5047;5047;19.7;19.7;0.19086;0.00421861
8;5252;5252;20.5;20.5;0.18319;0.00403548
9;5373;5373;21.0;21.0;0.17931;0.0038612
10;5155;5155;20.1;20.1;0.18672;0.00410856
