run;read_iops;write_iops;read_bw_MBps;write_bw_MBps;read_lat_avg_ms;write_lat_avg_ms
1;11.6;11.6;45.4;45.4;0.081;0.00279468
2;11.6;11.6;45.2;45.2;0.08146;0.00282047
3;11.6;11.6;45.4;45.4;0.08102;0.00274175
4;11.7;11.7;45.6;45.6;0.08075;0.00272356
5;11.5;11.5;45.0;45.0;0.08184;0.00275962
6;11.5;11.5;44.9;44.9;0.08192;0.00276639
7;11.6;11.6;45.2;45.2;0.08137;0.00278322
8;11.6;11.6;45.4;45.4;0.08116;0.00277363
9;11.5;11.5;44.8;44.8;0.08194;0.00281132
10;11.8;11.8;45.9;45.9;0.08029;0.00267156
