run;cycles;instructions;cache-references;cache-misses;r_avg;in_avg;cs_avg;us_avg;sy_avg;id_avg;st_avg;usr_core_avg;idle_core_avg;load1;load5;load15;r_avg_processes;running_avg
1;39089346850;14271958281;2808477623;155310911;2.40;23936.20;53840.40;19.20;8.20;72.80;0.00;0;68.49;1.34;1.56;1.53;2.40;1.00
2;41879085358;15270626096;3051306698;162529171;2.80;27248.20;50489.40;20.80;8.20;71.00;0.00;0;69.31;1.01;1.44;1.49;2.80;1.00
3;37303504534;13797442121;2687366836;156670259;1.80;22891.60;49609.20;18.00;8.00;74.00;0.00;0;69.19;1.97;1.64;1.56;1.80;1.00
4;42166432407;15297594039;3014753066;172184744;2.00;28802.80;58118.00;21.20;9.00;69.80;0.00;0;68.00;2.11;1.75;1.60;2.00;1.00
5;42733862974;15172591091;2989503881;177014517;2.40;25979.40;48943.20;19.00;8.40;72.60;0.00;0;67.94;3.31;2.13;1.74;2.40;1.40
6;42946461257;15371207917;3030320694;181100264;3.60;27698.80;52732.20;20.60;9.40;70.00;0.00;0;68.26;1.85;1.94;1.70;3.60;1.00
7;43156874429;15506394744;3038960636;184260280;3.60;27350.20;52206.60;19.80;9.00;71.00;0.00;0;68.29;1.54;1.84;1.68;3.60;1.40
8;43900511534;15575243657;3028553939;189826054;3.60;26632.00;52193.00;20.20;9.00;70.80;0.00;0;66.63;2.20;1.95;1.72;3.60;1.00
9;43799296219;15745129169;3052093975;188537759;3.40;27675.00;53104.80;19.80;9.20;70.80;0.00;.03;66.43;1.73;1.87;1.71;3.40;1.00
10;43421012801;15690995361;3035594483;193615484;2.00;28093.60;54122.60;20.40;8.80;70.80;0.00;0;67.22;1.84;1.84;1.71;2.00;1.20
