run;read_iops;write_iops;read_bw_MBps;write_bw_MBps;read_lat_avg_ms;write_lat_avg_ms
1;4599;4599;18.0;18.0;0.20943;0.00464906
2;4123;4123;16.1;16.1;0.23443;0.00473178
3;4668;4668;18.2;18.2;0.20623;0.00464336
4;4704;4704;18.4;18.4;0.20462;0.00461646
5;4657;4657;18.2;18.2;0.20662;0.00463614
6;4693;4693;18.3;18.3;0.20479;0.00465849
7;4786;4786;18.7;18.7;0.20099;0.00465675
8;5252;5252;20.5;20.5;0.18234;0.00442038
9;5211;5211;20.4;20.4;0.1843;0.00451428
10;4982;4982;19.5;19.5;0.19303;0.00455142
