run;cycles;instructions;cache-references;cache-misses;r_avg;in_avg;cs_avg;us_avg;sy_avg;id_avg;st_avg;usr_core_avg;idle_core_avg;load1;load5;load15;r_avg_processes;running_avg
1;33276283820;24363468225;2731612291;424062978;11.00;6678.00;41348.40;47.40;14.20;37.80;0.00;.29;46.17;6.04;5.64;5.53;11.00;3.00
2;29709670270;23224153769;2475331500;362710502;4.40;5890.20;42401.80;46.00;13.40;39.60;0.00;.72;26.42;8.28;6.25;5.75;4.40;2.60
3;33659465275;30244511670;2654381970;400407263;9.60;4521.40;29696.60;42.80;13.20;43.60;0.00;.56;40.78;7.68;6.74;5.98;9.60;2.00
4;58559743132;64780932467;4127811913;663078414;8.20;4685.20;35066.00;45.00;11.80;42.40;0.00;.52;29.82;5.67;6.16;5.84;8.20;6.20
5;39877302062;44510744286;2827777015;442017864;8.00;5289.40;38516.00;49.20;12.20;38.20;0.00;.56;25.70;6.96;6.40;5.94;8.00;2.60
6;39784547922;47648276406;2569156449;414932640;7.00;5009.60;43850.00;43.20;9.80;46.20;0.00;.60;43.11;6.13;6.37;5.97;7.00;5.20
7;42202741788;55778267868;2611737457;447627709;6.20;5292.20;42100.20;46.40;11.20;42.00;0.00;.56;39.77;6.73;6.52;6.06;6.20;3.20
8;40349727861;50597813792;2552525079;428281496;6.40;4748.00;37742.60;44.80;10.00;44.60;0.00;.52;44.06;8.57;7.12;6.29;6.40;3.60
9;44220620577;63032656324;2607826758;462447573;10.20;4410.80;35208.80;43.60;10.00;45.80;0.00;.56;36.70;7.84;6.99;6.29;10.20;2.80
10;47763059546;70125804313;2678098476;482974246;11.00;4804.80;38333.00;47.00;10.20;42.20;0.00;.63;42.62;7.99;7.21;6.42;11.00;3.40
