run;cycles;instructions;cache-references;cache-misses;r_avg;in_avg;cs_avg;us_avg;sy_avg;id_avg;st_avg;usr_core_avg;idle_core_avg;load1;load5;load15;r_avg_processes;running_avg
1;54742830944;19954283980;4008750419;231822000;5.20;33100.80;78110.80;27.20;11.60;61.20;0.00;0;57.53;2.11;2.21;2.28;5.20;1.60
2;53905935505;21189824895;3771167055;232075525;3.20;24416.60;51612.20;20.80;8.00;71.00;0.00;0;93.14;2.30;2.28;2.30;3.20;1.00
3;7972779257;3381185019;489018793;21701998;1.00;4164.60;6693.80;5.20;2.20;92.60;0.00;0;98.36;1.78;2.18;2.27;1.00;1.00
4;56707675981;20900831114;3949501616;254317151;4.40;31062.60;77733.80;27.00;11.80;61.20;0.00;0;57.43;3.04;2.50;2.37;4.40;1.00
5;52489081065;19561104088;3678362335;229358316;3.20;28950.20;78933.80;26.40;10.00;63.60;0.00;0;60.65;3.11;2.56;2.40;3.20;1.40
6;51984772229;19869190702;3658723886;233427314;4.20;29576.20;91665.00;26.20;10.40;63.40;0.00;0;59.77;2.51;2.46;2.37;4.20;1.20
7;54410163326;20703405174;3746383274;242404789;2.40;30222.80;77196.00;26.40;10.20;63.00;0.00;0;58.13;2.85;2.58;2.42;2.40;1.20
8;57182352738;22521496899;3832575641;255225947;3.20;31712.20;74168.20;26.20;10.60;63.20;0.00;.03;57.97;3.08;2.68;2.46;3.20;1.00
9;57814714759;20927066841;3979373038;258082788;5.60;32843.40;79578.80;27.20;11.40;61.20;0.00;0;55.94;3.72;2.93;2.56;5.60;1.00
10;58094468368;20698600479;3944786507;265929868;4.20;34108.20;84264.20;28.40;11.60;60.00;0.00;0;55.21;3.03;2.89;2.57;4.20;1.00
