run;latencia_ms_promedio;threads;block_size;total_size;total_operations;total_time_s;min_latency_ms;avg_latency_ms;max_latency_ms;swpd_avg;free_avg;buff_avg;cache_avg;si_avg;so_avg;mem_used;mem_free
1;0,000000;1;1024KiB;128MiB;128;0.0052;0.04;0.04;0.06;0;15427384;42136;459108;0;0;771;15058
2;0,000000;1;1024KiB;128MiB;128;0.0050;0.04;0.04;0.06;0;15328388;42168;459168;0;0;857;14972
3;0,000000;1;1024KiB;128MiB;128;0.0048;0.03;0.04;0.07;0;15057140;42200;459180;0;0;1566;14263
4;0,000000;1;1024KiB;128MiB;128;0.0060;0.04;0.04;0.07;0;15399964;42240;459224;0;0;846;14983
5;0,000000;1;1024KiB;128MiB;128;0.0051;0.04;0.04;0.07;0;15421756;42280;459180;0;0;779;15050
6;0,000000;1;1024KiB;128MiB;128;0.0062;0.04;0.05;0.17;0;15410552;42312;459212;0;0;775;15054
7;0,000000;1;1024KiB;128MiB;128;0.0080;0.04;0.06;0.09;0;15431348;42352;459208;0;0;767;15062
8;0,000000;1;1024KiB;128MiB;128;0.0048;0.04;0.04;0.05;0;15405480;42384;459244;0;0;791;15037
9;0,000000;1;1024KiB;128MiB;128;0.0088;0.04;0.07;0.13;0;15317720;42416;459196;0;0;867;14961
10;0,000000;1;1024KiB;128MiB;128;0.0053;0.04;0.04;0.06;0;15330616;42448;459196;0;0;790;15039
