run;transfer_MB;bandwidth_Mbps;hops;avg_loss_pct;avg_latency_ms;avg_best_ms;avg_worst_ms;avg_stdev_ms;interfaz;rx_pps;tx_pps
1;194;162;8;5,00;15,25;14,88;14,12;17,12;enp6s18;12830;14148
2;219;184;8;3,75;14,62;14,50;13,75;15,12;enp6s18;921;951
3;192;161;8;2,50;14,50;14,88;14,25;16,38;enp6s18;11367;13105
4;183;154;8;1,25;16,50;15,00;14,12;17,25;enp6s18;12238;14061
5;188;158;8;5,00;14,62;14,88;14,25;17,88;enp6s18;12187;13938
6;209;175;8;6,25;16,25;15,12;14,25;17,62;enp6s18;12349;13915
7;189;159;8;1,25;14,50;14,75;14,25;16,25;enp6s18;11605;13348
8;204;171;8;2,50;15,12;14,62;14,38;15,62;enp6s18;12055;13924
9;165;138;8;5,00;14,50;15,12;14,25;17,50;enp6s18;12384;14271
10;151;127;8;5,00;14,88;14,75;13,88;16,88;enp6s18;15439;17733
