Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/Categorias,14235,895,10,11.436233038192224,0.325599976349622,1247.1645000041462,115.26659641728135,19.55446502397073,1.2294517875977382,10,12,13,15,19,22,29,34,140,1200,1200
GET,/Mesas,3522,220,10,11.483333418505401,0.3575000155251473,238.56979998527095,973.5934128336172,4.838133179798027,0.3022116125938574,10,12,14,16,20,23,30,33,140,240,240
GET,/Pedidos/5925,10726,698,11,12.468125312372907,0.33969999640248716,1229.2181999946479,336.57281372366214,14.734189803098705,0.9588350254114204,11,13,15,16,20,24,30,34,150,1200,1200
GET,/Productos,14235,0,8,9.471958531701397,3.038900002138689,150.50509999855421,750.0,19.55446502397073,0.0,8,10,11,12,14,18,24,28,90,140,150
PUT,Abrir Mesa,14234,0,13,14.47261267382436,5.038599978433922,184.3487999867648,165.3490234649431,19.553091334822575,0.0,13,16,17,19,23,28,34,39,170,180,180
POST,Agregar Item,35904,177,11,12.583948749401245,4.348599992226809,161.2850000092294,103.85842803030303,49.32093517531754,0.24314297922323985,11,14,16,17,20,23,28,33,120,130,160
PUT,Cerrar Mesa,14234,32,10,12.205832977449772,4.792499996256083,130.39400000707246,60.139033300547986,19.553091334822575,0.043958052740924715,10,13,15,16,19,22,26,31,61,130,130
,Aggregated,107090,2022,10,12.170703246770584,0.325599976349622,1247.1645000041462,245.5381081333458,147.1083708758009,2.7775994575671805,10,13,15,16,20,23,29,34,130,240,1200
