run;read_iops;write_iops;read_bw_MBps;write_bw_MBps;read_lat_avg_ms;write_lat_avg_ms
1;8284;8284;32.4;32.4;0.10464;0.00696682
2;8005;8005;31.3;31.3;0.1077;0.00788525
3;8376;8376;32.7;32.7;0.10455;0.00761776
4;8132;8132;31.8;31.8;0.10985;0.00792077
5;8584;8584;33.5;33.5;0.10581;0.00644162
6;8382;8382;32.7;32.7;0.10893;0.00609304
7;8344;8344;32.6;32.6;0.10955;0.00594437
8;8556;8556;33.4;33.4;0.10324;0.00601816
9;8471;8471;33.1;33.1;0.10801;0.00400837
10;8521;8521;33.3;33.3;0.10099;0.0100766
