run;read_iops;write_iops;read_bw_MBps;write_bw_MBps;read_lat_avg_ms;write_lat_avg_ms
1;11.0;11.0;43.0;43.0;0.08574;0.00276973
2;11.0;11.0;42.9;42.9;0.08612;0.00272749
3;11.3;11.3;44.3;44.3;0.08326;0.00268273
4;11.2;11.2;43.7;43.7;0.08432;0.00270956
5;11.1;11.1;43.2;43.2;0.08543;0.00271968
6;11.2;11.2;43.7;43.7;0.08453;0.00273042
7;11.3;11.3;44.2;44.2;0.08337;0.00276209
8;11.3;11.3;44.1;44.1;0.08386;0.00268606
9;10.7;10.7;41.8;41.8;0.08835;0.00277839
10;11.2;11.2;43.7;43.7;0.0844;0.00270598
