run;read_iops;write_iops;read_bw_MBps;write_bw_MBps;read_lat_avg_ms;write_lat_avg_ms
1;8382;8382;32.7;32.7;0.10587;0.00754943
2;7906;7906;30.9;30.9;0.1108;0.00716684
3;8300;8300;32.4;32.4;0.10832;0.0075669
4;8895;8895;34.7;34.7;0.09927;0.00821173
5;7650;7650;29.9;29.9;0.11657;0.00832644
6;8625;8625;33.7;33.7;0.10468;0.00680898
7;8988;8988;35.1;35.1;0.10194;0.00570456
8;9065;9065;35.4;35.4;0.09941;0.00670489
9;8672;8672;33.9;33.9;0.10118;0.00706815
10;7975;7975;31.2;31.2;0.10952;0.00995795
