run;read_iops;write_iops;read_bw_MBps;write_bw_MBps;read_lat_avg_ms;write_lat_avg_ms
1;11.6;11.6;45.5;45.5;0.08083;0.00281013
2;11.6;11.6;45.3;45.3;0.08126;0.0028005
3;11.7;11.7;45.8;45.8;0.08052;0.00264137
4;11.3;11.3;44.2;44.2;0.08314;0.0028304
5;11.6;11.6;45.3;45.3;0.08125;0.00273538
6;11.3;11.3;44.2;44.2;0.08318;0.00292926
7;11.5;11.5;44.9;44.9;0.08191;0.00286307
8;11.8;11.8;46.1;46.1;0.07998;0.00262225
9;11.8;11.8;46.2;46.2;0.07997;0.00253829
10;11.4;11.4;44.6;44.6;0.08251;0.00289635
