run;cycles;instructions;cache-references;cache-misses;r_avg;in_avg;cs_avg;us_avg;sy_avg;id_avg;st_avg;usr_core_avg;idle_core_avg;load1;load5;load15;r_avg_processes;running_avg
1;32565281714;11795940490;2353345740;124459255;1.80;20450.00;45478.00;16.60;7.00;76.40;0.00;0;75.33;2.09;1.38;1.19;1.80;1.20
2;37755170484;13270533850;2683079433;135617614;2.40;25537.40;42421.40;17.80;7.20;75.00;0.00;0;73.63;1.93;1.43;1.21;2.40;1.00
3;37129342586;13262505127;2698715556;139038818;2.60;25726.40;42001.60;18.00;8.20;73.80;0.00;0;73.99;1.10;1.28;1.17;2.60;1.20
4;37529348230;13140861057;2664417610;140817471;3.20;25630.20;41965.80;16.80;7.40;75.80;0.00;0;73.02;0.82;1.19;1.15;3.20;1.20
5;37403671287;13426978841;2744586215;148400868;3.40;25310.00;41239.80;18.20;7.60;73.20;0.00;0;72.88;1.35;1.29;1.18;3.40;1.20
6;37658975869;13307003901;2708872664;150419233;3.60;26440.60;41537.80;18.80;7.60;73.60;0.00;0;73.03;1.45;1.34;1.21;3.60;1.40
7;38809745663;13664391315;2739099752;153805204;2.00;25779.00;41798.60;17.40;7.80;74.60;0.00;0;72.97;1.48;1.37;1.23;2.00;1.00
8;37942667497;13310026703;2673077826;155723047;3.40;25248.40;40995.40;17.80;8.00;74.40;0.00;.03;71.60;1.50;1.41;1.25;3.40;1.40
9;33979939598;13277152738;2345133000;152373251;3.00;20440.00;35789.40;15.00;6.80;78.00;0.00;0;73.35;2.27;1.64;1.34;3.00;1.20
10;38191509571;13709482345;2708400568;165705301;2.40;26232.40;44192.60;18.60;9.60;71.80;0.00;0;71.08;1.84;1.64;1.35;2.40;1.00
