run;latencia_ms_promedio;threads;block_size;total_size;total_operations;total_time_s;min_latency_ms;avg_latency_ms;max_latency_ms;swpd_avg;free_avg;buff_avg;cache_avg;si_avg;so_avg;mem_used;mem_free
1;0,000000;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.07;0;15528524;26236;444960;0;0;693;15160
2;0,000000;1;1024KiB;128MiB;128;0.0049;0.04;0.04;0.05;0;15519368;26284;444976;0;0;700;15154
3;0,000000;1;1024KiB;128MiB;128;0.0066;0.04;0.05;0.08;0;15511808;26340;445008;0;0;710;15143
4;0,000000;1;1024KiB;128MiB;128;0.0063;0.04;0.05;0.08;0;15511284;26388;444992;0;0;707;15146
5;0,000000;1;1024KiB;128MiB;128;0.0064;0.04;0.05;0.09;0;15519072;26452;444996;0;0;702;15151
6;0,000000;1;1024KiB;128MiB;128;0.0055;0.04;0.04;0.08;0;15520864;26500;444988;0;0;704;15149
7;0,000000;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.08;0;15520156;26540;444992;0;0;701;15152
8;0,000000;1;1024KiB;128MiB;128;0.0050;0.04;0.04;0.05;0;15526884;26588;444972;0;0;694;15159
9;0,000000;1;1024KiB;128MiB;128;0.0048;0.04;0.04;0.05;0;15506264;26628;445032;0;0;701;15152
10;0,000000;1;1024KiB;128MiB;128;0.0052;0.04;0.04;0.07;0;15512432;26676;445044;0;0;707;15145
