run;transfer_MB;bandwidth_Mbps;hops;avg_loss_pct;avg_latency_ms;avg_best_ms;avg_worst_ms;avg_stdev_ms;interfaz;rx_pps;tx_pps
1;94.3;79.1;8;2,50;14,88;15,00;14,38;17,88;enp6s18;7159;8247
2;94.7;79.4;8;5,00;14,50;14,75;14,25;15,50;enp6s18;8610;9786
3;94.5;79.2;8;5,00;14,88;14,88;14,25;18,00;enp6s18;6926;7830
4;94.8;79.5;8;10,00;14,75;15,50;14,12;17,00;enp6s18;7986;9121
5;94.8;79.5;8;5,00;15,25;15,00;14,00;16,88;enp6s18;7005;7965
6;95.0;79.7;8;3,75;15,00;14,75;14,12;15,88;enp6s18;7681;8679
7;94.4;79.2;8;8,75;14,50;14,50;14,25;15,00;enp6s18;7790;8864
8;94.6;79.3;8;3,75;14,88;14,75;14,38;16,38;enp6s18;8938;10232
9;95.2;79.8;8;6,25;14,50;14,88;14,25;18,00;enp6s18;8838;10320
10;94.4;79.2;8;6,25;15,00;16,88;14,25;28,25;enp6s18;7503;8631
