Method,Name,Error,Occurrences
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 7'),32
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 6'),103
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 3'),86
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 8'),90
GET,/Categorias,"ConnectionAbortedError(10053, 'Se ha anulado una conexión establecida por el software en su equipo host', None, 10053, None)",2
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 2'),92
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 3'),87
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 4'),69
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 7'),85
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 1'),32
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 4'),96
GET,/Pedidos/5925,HTTPError('500 Server Error: Internal Server Error for url: /Pedidos/5925'),1
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 12'),97
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 11'),24
GET,/Mesas,RemoteDisconnected('Remote end closed connection without response'),726
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 9'),83
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 3'),25
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 7'),87
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 9'),96
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 9'),67
GET,/Pedidos/5925,RemoteDisconnected('Remote end closed connection without response'),2122
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 12'),85
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 2'),92
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 11'),87
