Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1755366280,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1755366281,10,,Aggregated,0.000000,0.000000,8,10,11,12,160,160,160,170,170,170,170,75,0,8,28.732782668666914,4.540099995210767,168.76619998947717,265.84
1755366282,20,,Aggregated,0.000000,0.000000,8,9,10,11,18,160,160,160,170,170,170,154,0,8,18.713687013043998,4.487199999857694,168.76619998947717,293.6233766233766
1755366283,40,,Aggregated,0.000000,0.000000,8,9,10,11,17,22,160,160,170,170,170,231,0,8,15.356194804214924,4.211099992971867,168.76619998947717,297.8917748917749
1755366284,50,,Aggregated,75.000000,0.000000,8,9,10,11,17,21,160,160,170,170,170,302,0,8,14.178956622031937,3.9278999902307987,168.76619998947717,285.3344370860927
1755366285,60,,Aggregated,77.000000,0.000000,9,10,11,12,17,20,160,160,170,170,170,375,1,9,13.472892265766859,3.9278999902307987,168.76619998947717,270.3466666666667
1755366286,70,,Aggregated,77.000000,0.000000,8,9,10,11,17,20,24,160,170,170,170,524,4,8,12.114020419550991,1.4078999811317772,168.76619998947717,261.94847328244276
1755366287,80,,Aggregated,75.500000,0.000000,9,10,11,11,17,19,23,160,170,170,170,657,4,9,11.80443576832275,1.4078999811317772,168.76619998947717,258.1080669710807
1755366288,90,,Aggregated,75.000000,0.200000,9,10,11,12,16,18,22,160,170,170,170,821,5,9,11.45033702769302,1.4078999811317772,168.76619998947717,261.6954933008526
1755366289,100,,Aggregated,87.333333,0.666667,9,10,12,12,16,19,22,150,170,170,170,958,6,9,11.534458455100552,1.4078999811317772,168.76619998947717,260.8632567849687
1755366290,110,,Aggregated,93.857143,0.571429,9,11,12,13,17,19,22,25,160,170,170,1123,8,9,11.535299821879727,1.4078999811317772,168.76619998947717,270.7560106856634
1755366291,120,,Aggregated,102.625000,0.625000,9,11,12,13,16,19,22,24,160,170,170,1343,11,9,11.163354132313016,0.8678000012878329,168.76619998947717,272.5711094564408
1755366292,130,,Aggregated,106.444444,0.666667,9,11,12,13,16,19,22,24,160,170,170,1564,12,9,11.148268605827752,0.8678000012878329,168.76619998947717,274.2774936061381
1755366293,140,,Aggregated,112.300000,0.800000,9,11,13,14,17,20,23,26,160,170,170,1772,15,9,11.432141647559174,0.8678000012878329,168.76619998947717,269.5744920993228
1755366294,150,,Aggregated,126.800000,1.100000,10,11,13,14,17,20,23,25,160,170,170,1991,19,10,11.358763435278986,0.8377000049222261,168.76619998947717,267.1707684580613
1755366295,160,,Aggregated,141.000000,1.200000,9,11,13,14,17,19,22,24,160,170,170,2222,22,9,11.210786093479172,0.5506000015884638,168.76619998947717,265.3303330333033
1755366296,170,,Aggregated,154.100000,1.500000,9,11,13,13,16,19,22,24,160,170,170,2503,27,9,11.044729883928422,0.5506000015884638,168.76619998947717,263.93248102277266
1755366297,180,,Aggregated,168.900000,1.900000,10,11,13,14,16,19,22,24,160,170,170,2804,31,10,11.094254636048465,0.5506000015884638,168.76619998947717,265.7154065620542
1755366298,190,,Aggregated,184.700000,2.100000,10,11,13,14,16,19,22,24,160,170,170,3111,33,10,11.05249347447752,0.5506000015884638,168.76619998947717,267.49083895853425
1755366299,200,,Aggregated,197.900000,2.300000,10,12,13,14,16,19,22,24,160,170,170,3413,33,10,11.163900849474414,0.5506000015884638,168.76619998947717,265.88690301787284
1755366300,210,,Aggregated,214.700000,2.700000,10,12,13,14,17,19,23,26,160,170,170,3721,34,10,11.255848078300325,0.5506000015884638,168.76619998947717,265.45928513840363
1755366301,220,,Aggregated,229.000000,2.800000,10,12,13,14,17,19,23,27,160,170,170,4098,37,10,11.257273401500177,0.5506000015884638,168.76619998947717,265.91361639824305
1755366302,230,,Aggregated,245.500000,2.700000,10,12,13,14,17,19,23,26,160,170,170,4479,42,10,11.247274056546928,0.5506000015884638,168.76619998947717,266.52913596785
1755366303,240,,Aggregated,259.800000,2.600000,10,12,13,14,17,20,25,41,160,230,230,4821,45,10,11.992693548891006,0.5506000015884638,231.05990001931787,266.32213233768925
1755366304,250,,Aggregated,291.500000,3.000000,10,12,14,15,18,24,120,190,450,810,810,5148,47,10,16.596419813392107,0.5506000015884638,806.0464999871328,268.5608003108003
1755366305,260,,Aggregated,304.900000,3.000000,11,13,14,15,21,100,230,350,680,870,870,5380,51,11,24.153967286094627,0.5506000015884638,867.2571999777574,274.3150557620818
1755366306,270,,Aggregated,309.000000,2.600000,11,13,15,17,42,190,410,560,870,1500,1500,5650,95,11,36.09998274323596,0.5506000015884638,1467.9296000103932,275.7561061946903
1755366307,280,,Aggregated,308.100000,2.700000,11,13,16,18,120,320,630,800,1500,1900,1900,5905,143,11,53.64982675688336,0.5506000015884638,1874.7893999970984,279.26773920406436
1755366308,290,,Aggregated,305.900000,6.500000,11,14,17,20,180,470,840,1100,1900,2300,2300,6111,177,11,74.16672459489766,0.41730000521056354,2276.1549999995623,281.0945835378825
1755366309,300,,Aggregated,298.800000,8.900000,11,14,18,27,290,720,1200,1400,2100,2800,2800,6352,221,11,103.20881276755391,0.41730000521056354,2793.9846999943256,284.64310453400503
1755366310,310,,Aggregated,291.800000,13.300000,12,15,20,64,420,880,1400,1700,2500,3300,3300,6582,267,12,129.89762900324487,0.41730000521056354,3262.2664000082295,284.8094804010939
1755366311,320,,Aggregated,283.800000,17.000000,12,16,25,110,570,1100,1600,1900,2600,3300,3300,6782,307,12,157.6285220140145,0.41730000521056354,3262.2664000082295,285.6819522264819
