run;latencia_ms_promedio;threads;block_size;total_size;total_operations;total_time_s;min_latency_ms;avg_latency_ms;max_latency_ms;swpd_avg;free_avg;buff_avg;cache_avg;si_avg;so_avg;mem_used;mem_free
1;0,000016;1;1024KiB;128MiB;128;0.0077;0.04;0.06;0.84;0;14033052;28600;1573400;0;0;1619;13691
2;0,000016;1;1024KiB;128MiB;128;0.0096;0.04;0.07;1.31;0;13988448;28800;1580356;0;0;1644;13660
3;0,000016;1;1024KiB;128MiB;128;0.0069;0.04;0.05;0.96;0;13972364;28952;1587448;0;0;1653;13643
4;0,000016;1;1024KiB;128MiB;128;0.0057;0.04;0.04;0.05;0;14000060;29112;1592764;0;0;1622;13670
5;0,000016;1;1024KiB;128MiB;128;0.0059;0.04;0.04;0.06;0;13987232;29256;1599920;0;0;1608;13676
6;0,000016;1;1024KiB;128MiB;128;0.0094;0.04;0.07;1.48;0;13843884;29416;1605432;0;0;1760;13519
7;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.05;0;13804664;29520;1610920;0;0;1794;13479
8;0,000016;1;1024KiB;128MiB;128;0.0057;0.04;0.04;0.05;0;13892424;29660;1616656;0;0;1706;13563
9;0,000016;1;1024KiB;128MiB;128;0.0072;0.04;0.05;1.15;0;13824444;29764;1621808;0;0;1763;13500
10;0,000016;1;1024KiB;128MiB;128;0.0059;0.04;0.04;0.07;0;13722168;29872;1627684;0;0;1863;13395
